country,city,date,congestion,diffRatio
Canada,Kitchener-Waterloo,2020-12-31,9,-0.55
Canada,Kitchener-Waterloo,2021-01-04,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-01-05,9,-0.5263157894736842
Canada,Kitchener-Waterloo,2021-01-06,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-01-07,9,-0.55
Canada,Kitchener-Waterloo,2021-01-08,9,-0.5
Canada,Kitchener-Waterloo,2021-01-09,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-01-10,5,-0.375
Canada,Kitchener-Waterloo,2021-01-11,8,-0.5294117647058824
Canada,Kitchener-Waterloo,2021-01-12,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-01-13,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2021-01-14,8,-0.6
Canada,Kitchener-Waterloo,2021-01-15,9,-0.5
Canada,Kitchener-Waterloo,2021-01-16,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-01-17,6,-0.25
Canada,Kitchener-Waterloo,2021-01-18,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-01-19,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-01-20,7,-0.6666666666666666
Canada,Kitchener-Waterloo,2021-01-21,8,-0.6
Canada,Kitchener-Waterloo,2021-01-22,9,-0.5
Canada,Kitchener-Waterloo,2021-01-23,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-01-24,5,-0.375
Canada,Kitchener-Waterloo,2021-01-25,7,-0.5882352941176471
Canada,Kitchener-Waterloo,2021-01-26,18,-0.05263157894736842
Canada,Kitchener-Waterloo,2021-01-27,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-01-28,9,-0.55
Canada,Kitchener-Waterloo,2021-01-29,9,-0.5
Canada,Kitchener-Waterloo,2021-01-30,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-01-31,5,-0.375
Canada,Kitchener-Waterloo,2021-02-01,7,-0.5882352941176471
Canada,Kitchener-Waterloo,2021-02-02,8,-0.5789473684210527
Canada,Kitchener-Waterloo,2021-02-03,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-02-04,9,-0.55
Canada,Kitchener-Waterloo,2021-02-05,14,-0.2222222222222222
Canada,Kitchener-Waterloo,2021-02-06,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-02-07,7,-0.125
Canada,Kitchener-Waterloo,2021-02-08,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-02-09,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-02-10,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-02-11,10,-0.5
Canada,Kitchener-Waterloo,2021-02-12,10,-0.4444444444444444
Canada,Kitchener-Waterloo,2021-02-13,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-02-14,7,-0.125
Canada,Kitchener-Waterloo,2021-02-15,6,-0.6470588235294118
Canada,Kitchener-Waterloo,2021-02-16,18,-0.05263157894736842
Canada,Kitchener-Waterloo,2021-02-17,14,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-02-18,14,-0.3
Canada,Kitchener-Waterloo,2021-02-19,15,-0.16666666666666666
Canada,Kitchener-Waterloo,2021-02-20,11,0.0
Canada,Kitchener-Waterloo,2021-02-21,7,-0.125
Canada,Kitchener-Waterloo,2021-02-22,15,-0.11764705882352941
Canada,Kitchener-Waterloo,2021-02-23,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-02-24,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-02-25,11,-0.45
Canada,Kitchener-Waterloo,2021-02-26,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-02-27,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-02-28,7,-0.125
Canada,Kitchener-Waterloo,2021-03-01,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-03-02,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-03-03,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-03-04,11,-0.45
Canada,Kitchener-Waterloo,2021-03-05,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-03-06,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-03-07,7,-0.125
Canada,Kitchener-Waterloo,2021-03-08,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-03-09,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-03-10,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-03-11,12,-0.4
Canada,Kitchener-Waterloo,2021-03-12,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-03-13,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-03-14,6,-0.25
Canada,Kitchener-Waterloo,2021-03-15,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-03-16,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-03-17,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-03-18,11,-0.45
Canada,Kitchener-Waterloo,2021-03-19,14,-0.2222222222222222
Canada,Kitchener-Waterloo,2021-03-20,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-03-21,8,0.0
Canada,Kitchener-Waterloo,2021-03-22,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-03-23,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-03-24,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-03-25,12,-0.4
Canada,Kitchener-Waterloo,2021-03-26,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-03-27,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-03-28,7,-0.125
Canada,Kitchener-Waterloo,2021-03-29,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-03-30,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-03-31,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-04-01,16,-0.2
Canada,Kitchener-Waterloo,2021-04-02,6,-0.6666666666666666
Canada,Kitchener-Waterloo,2021-04-03,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-04-04,5,-0.375
Canada,Kitchener-Waterloo,2021-04-05,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-04-06,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-04-07,13,-0.38095238095238093
Canada,Kitchener-Waterloo,2021-04-08,10,-0.5
Canada,Kitchener-Waterloo,2021-04-09,11,-0.3888888888888889
Canada,Kitchener-Waterloo,2021-04-10,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-04-11,6,-0.25
Canada,Kitchener-Waterloo,2021-04-12,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-04-13,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-04-14,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-04-15,10,-0.5
Canada,Kitchener-Waterloo,2021-04-16,10,-0.4444444444444444
Canada,Kitchener-Waterloo,2021-04-17,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-04-18,6,-0.25
Canada,Kitchener-Waterloo,2021-04-19,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-04-20,9,-0.5263157894736842
Canada,Kitchener-Waterloo,2021-04-21,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-04-22,9,-0.55
Canada,Kitchener-Waterloo,2021-04-23,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-04-24,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-04-25,6,-0.25
Canada,Kitchener-Waterloo,2021-04-26,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-04-27,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-04-28,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2021-04-29,11,-0.45
Canada,Kitchener-Waterloo,2021-04-30,10,-0.4444444444444444
Canada,Kitchener-Waterloo,2021-05-01,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-05-02,6,-0.25
Canada,Kitchener-Waterloo,2021-05-03,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-05-04,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-05-05,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2021-05-06,12,-0.4
Canada,Kitchener-Waterloo,2021-05-07,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-05-08,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-05-09,7,-0.125
Canada,Kitchener-Waterloo,2021-05-10,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-05-11,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-05-12,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-05-13,11,-0.45
Canada,Kitchener-Waterloo,2021-05-14,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-05-15,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-05-16,7,-0.125
Canada,Kitchener-Waterloo,2021-05-17,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-05-18,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-05-19,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-05-20,13,-0.35
Canada,Kitchener-Waterloo,2021-05-21,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-05-22,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-05-23,7,-0.125
Canada,Kitchener-Waterloo,2021-05-24,5,-0.7058823529411765
Canada,Kitchener-Waterloo,2021-05-25,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-05-26,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-05-27,12,-0.4
Canada,Kitchener-Waterloo,2021-05-28,11,-0.3888888888888889
Canada,Kitchener-Waterloo,2021-05-29,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-05-30,7,-0.125
Canada,Kitchener-Waterloo,2021-05-31,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-06-01,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-06-02,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-06-03,12,-0.4
Canada,Kitchener-Waterloo,2021-06-04,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-06-05,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-06-06,6,-0.25
Canada,Kitchener-Waterloo,2021-06-07,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-06-08,9,-0.5263157894736842
Canada,Kitchener-Waterloo,2021-06-09,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2021-06-10,10,-0.5
Canada,Kitchener-Waterloo,2021-06-11,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-06-12,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-06-13,6,-0.25
Canada,Kitchener-Waterloo,2021-06-14,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-06-15,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-06-16,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-06-17,12,-0.4
Canada,Kitchener-Waterloo,2021-06-18,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-06-19,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-06-20,5,-0.375
Canada,Kitchener-Waterloo,2021-06-21,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-06-22,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-06-23,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-06-24,12,-0.4
Canada,Kitchener-Waterloo,2021-06-25,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-06-26,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-06-27,5,-0.375
Canada,Kitchener-Waterloo,2021-06-28,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-06-29,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2021-06-30,13,-0.38095238095238093
Canada,Kitchener-Waterloo,2021-07-01,4,-0.8
Canada,Kitchener-Waterloo,2021-07-02,10,-0.4444444444444444
Canada,Kitchener-Waterloo,2021-07-03,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2021-07-04,5,-0.375
Canada,Kitchener-Waterloo,2021-07-05,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-07-06,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-07-07,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2021-07-08,11,-0.45
Canada,Kitchener-Waterloo,2021-07-09,11,-0.3888888888888889
Canada,Kitchener-Waterloo,2021-07-10,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-07-11,6,-0.25
Canada,Kitchener-Waterloo,2021-07-12,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-07-13,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-07-14,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2021-07-15,11,-0.45
Canada,Kitchener-Waterloo,2021-07-16,11,-0.3888888888888889
Canada,Kitchener-Waterloo,2021-07-17,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-07-18,5,-0.375
Canada,Kitchener-Waterloo,2021-07-19,9,-0.47058823529411764
Canada,Kitchener-Waterloo,2021-07-20,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2021-07-21,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-07-22,11,-0.45
Canada,Kitchener-Waterloo,2021-07-23,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-07-24,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-07-25,5,-0.375
Canada,Kitchener-Waterloo,2021-07-26,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-07-27,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-07-28,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-07-29,12,-0.4
Canada,Kitchener-Waterloo,2021-07-30,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-07-31,8,-0.2727272727272727
Canada,Kitchener-Waterloo,2021-08-01,6,-0.25
Canada,Kitchener-Waterloo,2021-08-02,5,-0.7058823529411765
Canada,Kitchener-Waterloo,2021-08-03,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-08-04,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-08-05,13,-0.35
Canada,Kitchener-Waterloo,2021-08-06,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-08-07,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-08-08,6,-0.25
Canada,Kitchener-Waterloo,2021-08-09,10,-0.4117647058823529
Canada,Kitchener-Waterloo,2021-08-10,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2021-08-11,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-08-12,12,-0.4
Canada,Kitchener-Waterloo,2021-08-13,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-08-14,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-08-15,6,-0.25
Canada,Kitchener-Waterloo,2021-08-16,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-08-17,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-08-18,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-08-19,12,-0.4
Canada,Kitchener-Waterloo,2021-08-20,13,-0.2777777777777778
Canada,Kitchener-Waterloo,2021-08-21,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-08-22,6,-0.25
Canada,Kitchener-Waterloo,2021-08-23,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-08-24,12,-0.3684210526315789
Canada,Kitchener-Waterloo,2021-08-25,12,-0.42857142857142855
Canada,Kitchener-Waterloo,2021-08-26,12,-0.4
Canada,Kitchener-Waterloo,2021-08-28,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2021-08-29,7,-0.125
Canada,Kitchener-Waterloo,2021-08-30,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2021-08-31,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2021-09-01,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-09-02,15,-0.25
Canada,Kitchener-Waterloo,2021-09-03,15,-0.16666666666666666
Canada,Kitchener-Waterloo,2021-09-04,12,0.09090909090909091
Canada,Kitchener-Waterloo,2021-09-05,10,0.25
Canada,Kitchener-Waterloo,2021-09-06,6,-0.6470588235294118
Canada,Kitchener-Waterloo,2021-09-07,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2021-09-08,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-09-09,15,-0.25
Canada,Kitchener-Waterloo,2021-09-10,18,0.0
Canada,Kitchener-Waterloo,2021-09-11,11,0.0
Canada,Kitchener-Waterloo,2021-09-12,8,0.0
Canada,Kitchener-Waterloo,2021-09-13,14,-0.17647058823529413
Canada,Kitchener-Waterloo,2021-09-14,15,-0.21052631578947367
Canada,Kitchener-Waterloo,2021-09-15,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-09-16,18,-0.1
Canada,Kitchener-Waterloo,2021-09-17,17,-0.05555555555555555
Canada,Kitchener-Waterloo,2021-09-18,12,0.09090909090909091
Canada,Kitchener-Waterloo,2021-09-19,8,0.0
Canada,Kitchener-Waterloo,2021-09-20,14,-0.17647058823529413
Canada,Kitchener-Waterloo,2021-09-21,16,-0.15789473684210525
Canada,Kitchener-Waterloo,2021-09-22,17,-0.19047619047619047
Canada,Kitchener-Waterloo,2021-09-23,15,-0.25
Canada,Kitchener-Waterloo,2021-09-24,16,-0.1111111111111111
Canada,Kitchener-Waterloo,2021-09-25,15,0.36363636363636365
Canada,Kitchener-Waterloo,2021-09-26,8,0.0
Canada,Kitchener-Waterloo,2021-09-27,14,-0.17647058823529413
Canada,Kitchener-Waterloo,2021-09-28,16,-0.15789473684210525
Canada,Kitchener-Waterloo,2021-09-29,16,-0.23809523809523808
Canada,Kitchener-Waterloo,2021-09-30,16,-0.2
Canada,Kitchener-Waterloo,2021-10-01,17,-0.05555555555555555
Canada,Kitchener-Waterloo,2021-10-02,11,0.0
Canada,Kitchener-Waterloo,2021-10-03,8,0.0
Canada,Kitchener-Waterloo,2021-10-04,13,-0.23529411764705882
Canada,Kitchener-Waterloo,2021-10-05,15,-0.21052631578947367
Canada,Kitchener-Waterloo,2021-10-06,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-10-07,16,-0.2
Canada,Kitchener-Waterloo,2021-10-08,16,-0.1111111111111111
Canada,Kitchener-Waterloo,2021-10-09,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2021-10-10,6,-0.25
Canada,Kitchener-Waterloo,2021-10-11,4,-0.7647058823529411
Canada,Kitchener-Waterloo,2021-10-12,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2021-10-13,14,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-10-14,15,-0.25
Canada,Kitchener-Waterloo,2021-10-15,18,0.0
Canada,Kitchener-Waterloo,2021-10-16,11,0.0
Canada,Kitchener-Waterloo,2021-10-17,8,0.0
Canada,Kitchener-Waterloo,2021-10-18,13,-0.23529411764705882
Canada,Kitchener-Waterloo,2021-10-19,14,-0.2631578947368421
Canada,Kitchener-Waterloo,2021-10-20,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-10-21,15,-0.25
Canada,Kitchener-Waterloo,2021-10-22,16,-0.1111111111111111
Canada,Kitchener-Waterloo,2021-10-23,11,0.0
Canada,Kitchener-Waterloo,2021-10-24,8,0.0
Canada,Kitchener-Waterloo,2021-10-25,14,-0.17647058823529413
Canada,Kitchener-Waterloo,2021-10-26,14,-0.2631578947368421
Canada,Kitchener-Waterloo,2021-10-27,17,-0.19047619047619047
Canada,Kitchener-Waterloo,2021-10-28,16,-0.2
Canada,Kitchener-Waterloo,2021-10-29,20,0.1111111111111111
Canada,Kitchener-Waterloo,2021-10-30,14,0.2727272727272727
Canada,Kitchener-Waterloo,2021-10-31,9,0.125
Canada,Kitchener-Waterloo,2021-11-01,12,-0.29411764705882354
Canada,Kitchener-Waterloo,2021-11-02,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2021-11-03,14,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-11-04,17,-0.15
Canada,Kitchener-Waterloo,2021-11-05,18,0.0
Canada,Kitchener-Waterloo,2021-11-06,11,0.0
Canada,Kitchener-Waterloo,2021-11-07,8,0.0
Canada,Kitchener-Waterloo,2021-11-08,14,-0.17647058823529413
Canada,Kitchener-Waterloo,2021-11-09,15,-0.21052631578947367
Canada,Kitchener-Waterloo,2021-11-10,16,-0.23809523809523808
Canada,Kitchener-Waterloo,2021-11-11,16,-0.2
Canada,Kitchener-Waterloo,2021-11-12,18,0.0
Canada,Kitchener-Waterloo,2021-11-13,12,0.09090909090909091
Canada,Kitchener-Waterloo,2021-11-14,9,0.125
Canada,Kitchener-Waterloo,2021-11-15,15,-0.11764705882352941
Canada,Kitchener-Waterloo,2021-11-16,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2021-11-17,16,-0.23809523809523808
Canada,Kitchener-Waterloo,2021-11-18,16,-0.2
Canada,Kitchener-Waterloo,2021-11-19,15,-0.16666666666666666
Canada,Kitchener-Waterloo,2021-11-20,11,0.0
Canada,Kitchener-Waterloo,2021-11-21,9,0.125
Canada,Kitchener-Waterloo,2021-11-22,15,-0.11764705882352941
Canada,Kitchener-Waterloo,2021-11-23,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2021-11-24,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-11-25,17,-0.15
Canada,Kitchener-Waterloo,2021-11-26,21,0.16666666666666666
Canada,Kitchener-Waterloo,2021-11-27,13,0.18181818181818182
Canada,Kitchener-Waterloo,2021-11-28,9,0.125
Canada,Kitchener-Waterloo,2021-11-29,15,-0.11764705882352941
Canada,Kitchener-Waterloo,2021-11-30,21,0.10526315789473684
Canada,Kitchener-Waterloo,2021-12-01,15,-0.2857142857142857
Canada,Kitchener-Waterloo,2021-12-02,15,-0.25
Canada,Kitchener-Waterloo,2021-12-03,16,-0.1111111111111111
Canada,Kitchener-Waterloo,2021-12-04,11,0.0
Canada,Kitchener-Waterloo,2021-12-05,10,0.25
Canada,Kitchener-Waterloo,2021-12-06,17,0.0
Canada,Kitchener-Waterloo,2021-12-07,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2021-12-08,18,-0.14285714285714285
Canada,Kitchener-Waterloo,2021-12-09,19,-0.05
Canada,Kitchener-Waterloo,2021-12-10,17,-0.05555555555555555
Canada,Kitchener-Waterloo,2021-12-11,11,0.0
Canada,Kitchener-Waterloo,2021-12-12,7,-0.125
Canada,Kitchener-Waterloo,2021-12-13,13,-0.23529411764705882
Canada,Kitchener-Waterloo,2021-12-14,14,-0.2631578947368421
Canada,Kitchener-Waterloo,2021-12-15,14,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-12-16,14,-0.3
Canada,Kitchener-Waterloo,2021-12-17,16,-0.1111111111111111
Canada,Kitchener-Waterloo,2021-12-18,16,0.45454545454545453
Canada,Kitchener-Waterloo,2021-12-19,8,0.0
Canada,Kitchener-Waterloo,2021-12-20,12,-0.29411764705882354
Canada,Kitchener-Waterloo,2021-12-21,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2021-12-22,14,-0.3333333333333333
Canada,Kitchener-Waterloo,2021-12-23,22,0.1
Canada,Kitchener-Waterloo,2021-12-24,10,-0.4444444444444444
Canada,Kitchener-Waterloo,2021-12-25,2,-0.8181818181818182
Canada,Kitchener-Waterloo,2021-12-26,5,-0.375
Canada,Kitchener-Waterloo,2021-12-27,7,-0.5882352941176471
Canada,Kitchener-Waterloo,2021-12-28,8,-0.5789473684210527
Canada,Kitchener-Waterloo,2021-12-29,9,-0.5714285714285714
Canada,Kitchener-Waterloo,2021-12-30,9,-0.55
Canada,Kitchener-Waterloo,2021-12-31,8,-0.5555555555555556
Canada,Kitchener-Waterloo,2022-01-01,4,-0.6363636363636364
Canada,Kitchener-Waterloo,2022-01-02,10,0.25
Canada,Kitchener-Waterloo,2022-01-03,7,-0.5882352941176471
Canada,Kitchener-Waterloo,2022-01-04,10,-0.47368421052631576
Canada,Kitchener-Waterloo,2022-01-05,10,-0.5238095238095238
Canada,Kitchener-Waterloo,2022-01-06,8,-0.6
Canada,Kitchener-Waterloo,2022-01-07,8,-0.5555555555555556
Canada,Kitchener-Waterloo,2022-01-08,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2022-01-09,11,0.375
Canada,Kitchener-Waterloo,2022-01-10,13,-0.23529411764705882
Canada,Kitchener-Waterloo,2022-01-11,8,-0.5789473684210527
Canada,Kitchener-Waterloo,2022-01-12,8,-0.6190476190476191
Canada,Kitchener-Waterloo,2022-01-13,8,-0.6
Canada,Kitchener-Waterloo,2022-01-14,9,-0.5
Canada,Kitchener-Waterloo,2022-01-15,7,-0.36363636363636365
Canada,Kitchener-Waterloo,2022-01-16,5,-0.375
Canada,Kitchener-Waterloo,2022-01-17,30,0.7647058823529411
Canada,Kitchener-Waterloo,2022-01-18,17,-0.10526315789473684
Canada,Kitchener-Waterloo,2022-01-19,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2022-01-20,10,-0.5
Canada,Kitchener-Waterloo,2022-01-21,11,-0.3888888888888889
Canada,Kitchener-Waterloo,2022-01-22,10,-0.09090909090909091
Canada,Kitchener-Waterloo,2022-01-23,7,-0.125
Canada,Kitchener-Waterloo,2022-01-24,25,0.47058823529411764
Canada,Kitchener-Waterloo,2022-01-25,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2022-01-26,11,-0.47619047619047616
Canada,Kitchener-Waterloo,2022-01-27,16,-0.2
Canada,Kitchener-Waterloo,2022-01-28,12,-0.3333333333333333
Canada,Kitchener-Waterloo,2022-01-29,9,-0.18181818181818182
Canada,Kitchener-Waterloo,2022-01-30,6,-0.25
Canada,Kitchener-Waterloo,2022-01-31,11,-0.35294117647058826
Canada,Kitchener-Waterloo,2022-02-01,11,-0.42105263157894735
Canada,Kitchener-Waterloo,2022-02-02,22,0.047619047619047616
Canada,Kitchener-Waterloo,2022-02-03,20,0.0
Canada,Kitchener-Waterloo,2022-02-04,20,0.1111111111111111
Canada,Kitchener-Waterloo,2022-02-05,12,0.09090909090909091
Canada,Kitchener-Waterloo,2022-02-06,9,0.125
Canada,Kitchener-Waterloo,2022-02-07,13,-0.23529411764705882
Canada,Kitchener-Waterloo,2022-02-08,13,-0.3157894736842105
Canada,Kitchener-Waterloo,2022-02-09,13,-0.38095238095238093
